size,data_type,algorithm,threshold,iteration,time_µs
62600,reversed,merge_hybrid,10,2,4439
62600,reversed,merge_hybrid,10,3,4425
62600,reversed,merge_hybrid,10,4,5189
62600,reversed,merge_hybrid,15,0,7780
62600,reversed,merge_hybrid,15,1,4299
62600,reversed,merge_hybrid,15,2,4350
62600,reversed,merge_hybrid,15,3,4375
62600,reversed,merge_hybrid,15,4,4581
62600,reversed,merge_hybrid,20,0,5136
62600,reversed,merge_hybrid,20,1,4494
62600,reversed,merge_hybrid,20,2,4446
62600,reversed,merge_hybrid,20,3,4564
62600,reversed,merge_hybrid,20,4,4379
62600,reversed,merge_hybrid,30,0,4693
62600,reversed,merge_hybrid,30,1,4727
62600,reversed,merge_hybrid,30,2,4686
62600,reversed,merge_hybrid,30,3,4718
62600,reversed,merge_hybrid,30,4,4759
62600,reversed,merge_hybrid,50,0,5187
62600,reversed,merge_hybrid,50,1,5165
62600,reversed,merge_hybrid,50,2,5218
62600,reversed,merge_hybrid,50,3,5174
62600,reversed,merge_hybrid,50,4,5578
62600,nearly_sorted,merge_std,0,0,6028
62600,nearly_sorted,merge_std,0,1,5891
62600,nearly_sorted,merge_std,0,2,5883
62600,nearly_sorted,merge_std,0,3,6093
62600,nearly_sorted,merge_std,0,4,5978
62600,nearly_sorted,merge_hybrid,5,0,5134
62600,nearly_sorted,merge_hybrid,5,1,5091
62600,nearly_sorted,merge_hybrid,5,2,6032
62600,nearly_sorted,merge_hybrid,5,3,5249
62600,nearly_sorted,merge_hybrid,5,4,5127
62600,nearly_sorted,merge_hybrid,10,0,4800
62600,nearly_sorted,merge_hybrid,10,1,4774
62600,nearly_sorted,merge_hybrid,10,2,4719
62600,nearly_sorted,merge_hybrid,10,3,4771
62600,nearly_sorted,merge_hybrid,10,4,4726
62600,nearly_sorted,merge_hybrid,15,0,4465
62600,nearly_sorted,merge_hybrid,15,1,4484
62600,nearly_sorted,merge_hybrid,15,2,4252
62600,nearly_sorted,merge_hybrid,15,3,4370
62600,nearly_sorted,merge_hybrid,15,4,5033
62600,nearly_sorted,merge_hybrid,20,0,5237
62600,nearly_sorted,merge_hybrid,20,1,4255
62600,nearly_sorted,merge_hybrid,20,2,4282
62600,nearly_sorted,merge_hybrid,20,3,4353
62600,nearly_sorted,merge_hybrid,20,4,4273
62600,nearly_sorted,merge_hybrid,30,0,4117
62600,nearly_sorted,merge_hybrid,30,1,4200
62600,nearly_sorted,merge_hybrid,30,2,4148
62600,nearly_sorted,merge_hybrid,30,3,4172
62600,nearly_sorted,merge_hybrid,30,4,4134
62600,nearly_sorted,merge_hybrid,50,0,3898
62600,nearly_sorted,merge_hybrid,50,1,3995
62600,nearly_sorted,merge_hybrid,50,2,3904
62600,nearly_sorted,merge_hybrid,50,3,3944
62600,nearly_sorted,merge_hybrid,50,4,3913
62700,random,merge_std,0,0,10936
62700,random,merge_std,0,1,10023
62700,random,merge_std,0,2,10176
62700,random,merge_std,0,3,10616
62700,random,merge_std,0,4,10100
62700,random,merge_hybrid,5,0,9305
62700,random,merge_hybrid,5,1,10723
62700,random,merge_hybrid,5,2,9231
62700,random,merge_hybrid,5,3,9450
62700,random,merge_hybrid,5,4,9458
62700,random,merge_hybrid,10,0,9104
62700,random,merge_hybrid,10,1,9418
62700,random,merge_hybrid,10,2,10302
62700,random,merge_hybrid,10,3,8719
62700,random,merge_hybrid,10,4,9259
62700,random,merge_hybrid,15,0,8629
62700,random,merge_hybrid,15,1,8525
62700,random,merge_hybrid,15,2,8681
62700,random,merge_hybrid,15,3,8809
62700,random,merge_hybrid,15,4,8860
62700,random,merge_hybrid,20,0,8778
62700,random,merge_hybrid,20,1,8697
62700,random,merge_hybrid,20,2,8893
62700,random,merge_hybrid,20,3,8889
62700,random,merge_hybrid,20,4,8917
62700,random,merge_hybrid,30,0,9046
62700,random,merge_hybrid,30,1,9065
62700,random,merge_hybrid,30,2,8914
62700,random,merge_hybrid,30,3,8921
62700,random,merge_hybrid,30,4,9118
62700,random,merge_hybrid,50,0,9553
62700,random,merge_hybrid,50,1,9455
62700,random,merge_hybrid,50,2,8968
62700,random,merge_hybrid,50,3,8973
62700,random,merge_hybrid,50,4,9170
62700,reversed,merge_std,0,0,6723
62700,reversed,merge_std,0,1,5668
62700,reversed,merge_std,0,2,5725
62700,reversed,merge_std,0,3,6048
62700,reversed,merge_std,0,4,5796
62700,reversed,merge_hybrid,5,0,5303
62700,reversed,merge_hybrid,5,1,5983
62700,reversed,merge_hybrid,5,2,4795
62700,reversed,merge_hybrid,5,3,4992
62700,reversed,merge_hybrid,5,4,4874
62700,reversed,merge_hybrid,10,0,4498
62700,reversed,merge_hybrid,10,1,4525
62700,reversed,merge_hybrid,10,2,4668
62700,reversed,merge_hybrid,10,3,4472
62700,reversed,merge_hybrid,10,4,4532
62700,reversed,merge_hybrid,15,0,4516
62700,reversed,merge_hybrid,15,1,4571
62700,reversed,merge_hybrid,15,2,4373
62700,reversed,merge_hybrid,15,3,4486
62700,reversed,merge_hybrid,15,4,4416
62700,reversed,merge_hybrid,20,0,4440
62700,reversed,merge_hybrid,20,1,4381
62700,reversed,merge_hybrid,20,2,4435
62700,reversed,merge_hybrid,20,3,4402
62700,reversed,merge_hybrid,20,4,4398
62700,reversed,merge_hybrid,30,0,4507
62700,reversed,merge_hybrid,30,1,4476
62700,reversed,merge_hybrid,30,2,4492
62700,reversed,merge_hybrid,30,3,4536
62700,reversed,merge_hybrid,30,4,4503
62700,reversed,merge_hybrid,50,0,4941
62700,reversed,merge_hybrid,50,1,4979
62700,reversed,merge_hybrid,50,2,4961
62700,reversed,merge_hybrid,50,3,4980
62700,reversed,merge_hybrid,50,4,5027
62700,nearly_sorted,merge_std,0,0,7010
62700,nearly_sorted,merge_std,0,1,5930
62700,nearly_sorted,merge_std,0,2,5906
62700,nearly_sorted,merge_std,0,3,6046
62700,nearly_sorted,merge_std,0,4,5904
62700,nearly_sorted,merge_hybrid,5,0,5870
62700,nearly_sorted,merge_hybrid,5,1,5121
62700,nearly_sorted,merge_hybrid,5,2,5161
62700,nearly_sorted,merge_hybrid,5,3,6434
62700,nearly_sorted,merge_hybrid,5,4,5088
62700,nearly_sorted,merge_hybrid,10,0,4902
62700,nearly_sorted,merge_hybrid,10,1,4775
62700,nearly_sorted,merge_hybrid,10,2,4719
62700,nearly_sorted,merge_hybrid,10,3,4682
62700,nearly_sorted,merge_hybrid,10,4,4828
62700,nearly_sorted,merge_hybrid,15,0,4467
62700,nearly_sorted,merge_hybrid,15,1,4467
62700,nearly_sorted,merge_hybrid,15,2,4454
62700,nearly_sorted,merge_hybrid,15,3,4415
62700,nearly_sorted,merge_hybrid,15,4,4454
62700,nearly_sorted,merge_hybrid,20,0,4460
62700,nearly_sorted,merge_hybrid,20,1,4648
62700,nearly_sorted,merge_hybrid,20,2,4286
62700,nearly_sorted,merge_hybrid,20,3,4279
62700,nearly_sorted,merge_hybrid,20,4,5726
62700,nearly_sorted,merge_hybrid,30,0,4239
62700,nearly_sorted,merge_hybrid,30,1,4175
62700,nearly_sorted,merge_hybrid,30,2,4392
62700,nearly_sorted,merge_hybrid,30,3,4192
62700,nearly_sorted,merge_hybrid,30,4,4221
62700,nearly_sorted,merge_hybrid,50,0,4124
62700,nearly_sorted,merge_hybrid,50,1,3984
62700,nearly_sorted,merge_hybrid,50,2,3967
62700,nearly_sorted,merge_hybrid,50,3,3914
62700,nearly_sorted,merge_hybrid,50,4,3936
62800,random,merge_std,0,0,10225
62800,random,merge_std,0,1,10070
62800,random,merge_std,0,2,10411
62800,random,merge_std,0,3,10911
62800,random,merge_std,0,4,10814
62800,random,merge_hybrid,5,0,9271
62800,random,merge_hybrid,5,1,9245
62800,random,merge_hybrid,5,2,9562
62800,random,merge_hybrid,5,3,10028
62800,random,merge_hybrid,5,4,9602
62800,random,merge_hybrid,10,0,9213
62800,random,merge_hybrid,10,1,9413
62800,random,merge_hybrid,10,2,9093
62800,random,merge_hybrid,10,3,9012
62800,random,merge_hybrid,10,4,9111
62800,random,merge_hybrid,15,0,8931
62800,random,merge_hybrid,15,1,9959
62800,random,merge_hybrid,15,2,8615
62800,random,merge_hybrid,15,3,8662
62800,random,merge_hybrid,15,4,10683
62800,random,merge_hybrid,20,0,9918
62800,random,merge_hybrid,20,1,8533
62800,random,merge_hybrid,20,2,8698
62800,random,merge_hybrid,20,3,8638
62800,random,merge_hybrid,20,4,8619
62800,random,merge_hybrid,30,0,8883
62800,random,merge_hybrid,30,1,8519
62800,random,merge_hybrid,30,2,8851
62800,random,merge_hybrid,30,3,8741
62800,random,merge_hybrid,30,4,8851
62800,random,merge_hybrid,50,0,8666
62800,random,merge_hybrid,50,1,8523
62800,random,merge_hybrid,50,2,8931
62800,random,merge_hybrid,50,3,9053
62800,random,merge_hybrid,50,4,8472
62800,reversed,merge_std,0,0,7666
62800,reversed,merge_std,0,1,6753
62800,reversed,merge_std,0,2,8320
62800,reversed,merge_std,0,3,5683
62800,reversed,merge_std,0,4,5904
62800,reversed,merge_hybrid,5,0,4991
62800,reversed,merge_hybrid,5,1,4940
62800,reversed,merge_hybrid,5,2,4922
62800,reversed,merge_hybrid,5,3,4762
62800,reversed,merge_hybrid,5,4,6940
62800,reversed,merge_hybrid,10,0,4509
62800,reversed,merge_hybrid,10,1,4533
62800,reversed,merge_hybrid,10,2,4726
62800,reversed,merge_hybrid,10,3,4500
62800,reversed,merge_hybrid,10,4,4523
62800,reversed,merge_hybrid,15,0,4755
62800,reversed,merge_hybrid,15,1,4639
62800,reversed,merge_hybrid,15,2,4970
62800,reversed,merge_hybrid,15,3,4825
62800,reversed,merge_hybrid,15,4,4416
62800,reversed,merge_hybrid,20,0,4449
62800,reversed,merge_hybrid,20,1,4521
62800,reversed,merge_hybrid,20,2,4406
62800,reversed,merge_hybrid,20,3,4392
62800,reversed,merge_hybrid,20,4,4445
62800,reversed,merge_hybrid,30,0,4464
62800,reversed,merge_hybrid,30,1,4459
62800,reversed,merge_hybrid,30,2,4464
62800,reversed,merge_hybrid,30,3,4473
62800,reversed,merge_hybrid,30,4,4479
62800,reversed,merge_hybrid,50,0,5210
62800,reversed,merge_hybrid,50,1,5290
62800,reversed,merge_hybrid,50,2,5102
62800,reversed,merge_hybrid,50,3,5120
62800,reversed,merge_hybrid,50,4,5207
62800,nearly_sorted,merge_std,0,0,6916
62800,nearly_sorted,merge_std,0,1,5969
62800,nearly_sorted,merge_std,0,2,6167
62800,nearly_sorted,merge_std,0,3,6189
62800,nearly_sorted,merge_std,0,4,6484
62800,nearly_sorted,merge_hybrid,5,0,6089
62800,nearly_sorted,merge_hybrid,5,1,5286
62800,nearly_sorted,merge_hybrid,5,2,5094
62800,nearly_sorted,merge_hybrid,5,3,4878
62800,nearly_sorted,merge_hybrid,5,4,4851
62800,nearly_sorted,merge_hybrid,10,0,4539
62800,nearly_sorted,merge_hybrid,10,1,4572
62800,nearly_sorted,merge_hybrid,10,2,4601
62800,nearly_sorted,merge_hybrid,10,3,4565
62800,nearly_sorted,merge_hybrid,10,4,4613
62800,nearly_sorted,merge_hybrid,15,0,4465
62800,nearly_sorted,merge_hybrid,15,1,4487
62800,nearly_sorted,merge_hybrid,15,2,4529
62800,nearly_sorted,merge_hybrid,15,3,4573
62800,nearly_sorted,merge_hybrid,15,4,4618
62800,nearly_sorted,merge_hybrid,20,0,4393
62800,nearly_sorted,merge_hybrid,20,1,4300
62800,nearly_sorted,merge_hybrid,20,2,4315
62800,nearly_sorted,merge_hybrid,20,3,4294
62800,nearly_sorted,merge_hybrid,20,4,4378
62800,nearly_sorted,merge_hybrid,30,0,4186
62800,nearly_sorted,merge_hybrid,30,1,4168
62800,nearly_sorted,merge_hybrid,30,2,5574
62800,nearly_sorted,merge_hybrid,30,3,6153
62800,nearly_sorted,merge_hybrid,30,4,6019
62800,nearly_sorted,merge_hybrid,50,0,4438
62800,nearly_sorted,merge_hybrid,50,1,3945
62800,nearly_sorted,merge_hybrid,50,2,3937
62800,nearly_sorted,merge_hybrid,50,3,4093
62800,nearly_sorted,merge_hybrid,50,4,3964
62900,random,merge_std,0,0,11428
62900,random,merge_std,0,1,10382
62900,random,merge_std,0,2,10723
62900,random,merge_std,0,3,10540
62900,random,merge_std,0,4,10385
62900,random,merge_hybrid,5,0,9119
62900,random,merge_hybrid,5,1,10449
62900,random,merge_hybrid,5,2,9202
62900,random,merge_hybrid,5,3,9182
62900,random,merge_hybrid,5,4,9432
62900,random,merge_hybrid,10,0,9042
62900,random,merge_hybrid,10,1,9149
62900,random,merge_hybrid,10,2,9334
62900,random,merge_hybrid,10,3,9186
62900,random,merge_hybrid,10,4,9129
62900,random,merge_hybrid,15,0,8973
62900,random,merge_hybrid,15,1,8911
62900,random,merge_hybrid,15,2,9109
62900,random,merge_hybrid,15,3,8966
62900,random,merge_hybrid,15,4,10051
62900,random,merge_hybrid,20,0,8601
62900,random,merge_hybrid,20,1,8790
62900,random,merge_hybrid,20,2,8935
62900,random,merge_hybrid,20,3,8803
62900,random,merge_hybrid,20,4,8764
62900,random,merge_hybrid,30,0,8861
62900,random,merge_hybrid,30,1,8862
62900,random,merge_hybrid,30,2,8842
62900,random,merge_hybrid,30,3,8740
62900,random,merge_hybrid,30,4,8571
62900,random,merge_hybrid,50,0,8511
62900,random,merge_hybrid,50,1,8483
62900,random,merge_hybrid,50,2,10157
62900,random,merge_hybrid,50,3,8874
62900,random,merge_hybrid,50,4,9458
62900,reversed,merge_std,0,0,6200
62900,reversed,merge_std,0,1,5979
62900,reversed,merge_std,0,2,6147
62900,reversed,merge_std,0,3,6220
62900,reversed,merge_std,0,4,6001
62900,reversed,merge_hybrid,5,0,5227
62900,reversed,merge_hybrid,5,1,5155
62900,reversed,merge_hybrid,5,2,5154
62900,reversed,merge_hybrid,5,3,6631
62900,reversed,merge_hybrid,5,4,5285
62900,reversed,merge_hybrid,10,0,4673
62900,reversed,merge_hybrid,10,1,4695
62900,reversed,merge_hybrid,10,2,4638
62900,reversed,merge_hybrid,10,3,4624
62900,reversed,merge_hybrid,10,4,4636
62900,reversed,merge_hybrid,15,0,4623
62900,reversed,merge_hybrid,15,1,4581
62900,reversed,merge_hybrid,15,2,4603
62900,reversed,merge_hybrid,15,3,4640
62900,reversed,merge_hybrid,15,4,4703
62900,reversed,merge_hybrid,20,0,6021
62900,reversed,merge_hybrid,20,1,5051
62900,reversed,merge_hybrid,20,2,4748
62900,reversed,merge_hybrid,20,3,4843
62900,reversed,merge_hybrid,20,4,4841
62900,reversed,merge_hybrid,30,0,5036
62900,reversed,merge_hybrid,30,1,5024
62900,reversed,merge_hybrid,30,2,5084
62900,reversed,merge_hybrid,30,3,5043
62900,reversed,merge_hybrid,30,4,5066
62900,reversed,merge_hybrid,50,0,5677
62900,reversed,merge_hybrid,50,1,5616
62900,reversed,merge_hybrid,50,2,6173
62900,reversed,merge_hybrid,50,3,5762
62900,reversed,merge_hybrid,50,4,5865
62900,nearly_sorted,merge_std,0,0,7079
62900,nearly_sorted,merge_std,0,1,6633
62900,nearly_sorted,merge_std,0,2,6615
62900,nearly_sorted,merge_std,0,3,6983
62900,nearly_sorted,merge_std,0,4,6383
62900,nearly_sorted,merge_hybrid,5,0,6848
62900,nearly_sorted,merge_hybrid,5,1,5558
62900,nearly_sorted,merge_hybrid,5,2,5384
62900,nearly_sorted,merge_hybrid,5,3,5385
62900,nearly_sorted,merge_hybrid,5,4,5320
62900,nearly_sorted,merge_hybrid,10,0,4951
62900,nearly_sorted,merge_hybrid,10,1,5086
62900,nearly_sorted,merge_hybrid,10,2,4984
62900,nearly_sorted,merge_hybrid,10,3,5032
62900,nearly_sorted,merge_hybrid,10,4,7116
62900,nearly_sorted,merge_hybrid,15,0,5643
62900,nearly_sorted,merge_hybrid,15,1,5203
62900,nearly_sorted,merge_hybrid,15,2,4895
62900,nearly_sorted,merge_hybrid,15,3,4852
62900,nearly_sorted,merge_hybrid,15,4,5033
62900,nearly_sorted,merge_hybrid,20,0,5159
62900,nearly_sorted,merge_hybrid,20,1,4723
62900,nearly_sorted,merge_hybrid,20,2,4965
62900,nearly_sorted,merge_hybrid,20,3,5374
62900,nearly_sorted,merge_hybrid,20,4,4839
62900,nearly_sorted,merge_hybrid,30,0,4933
62900,nearly_sorted,merge_hybrid,30,1,5045
62900,nearly_sorted,merge_hybrid,30,2,4601
62900,nearly_sorted,merge_hybrid,30,3,4669
62900,nearly_sorted,merge_hybrid,30,4,4589
62900,nearly_sorted,merge_hybrid,50,0,4325
62900,nearly_sorted,merge_hybrid,50,1,4337
62900,nearly_sorted,merge_hybrid,50,2,4371
62900,nearly_sorted,merge_hybrid,50,3,4328
62900,nearly_sorted,merge_hybrid,50,4,4288
63000,random,merge_std,0,0,13322
63000,random,merge_std,0,1,11094
63000,random,merge_std,0,2,10986
63000,random,merge_std,0,3,12152
63000,random,merge_std,0,4,11310
63000,random,merge_hybrid,5,0,10408
63000,random,merge_hybrid,5,1,10665
63000,random,merge_hybrid,5,2,10430
63000,random,merge_hybrid,5,3,10377
63000,random,merge_hybrid,5,4,10493
63000,random,merge_hybrid,10,0,10458
63000,random,merge_hybrid,10,1,9882
63000,random,merge_hybrid,10,2,9895
63000,random,merge_hybrid,10,3,9999
63000,random,merge_hybrid,10,4,10012
63000,random,merge_hybrid,15,0,9834
63000,random,merge_hybrid,15,1,9710
63000,random,merge_hybrid,15,2,9857
63000,random,merge_hybrid,15,3,9833
63000,random,merge_hybrid,15,4,9762
63000,random,merge_hybrid,20,0,9670
63000,random,merge_hybrid,20,1,9807
63000,random,merge_hybrid,20,2,9900
63000,random,merge_hybrid,20,3,10171
63000,random,merge_hybrid,20,4,9546
63000,random,merge_hybrid,30,0,11413
63000,random,merge_hybrid,30,1,9969
63000,random,merge_hybrid,30,2,9720
63000,random,merge_hybrid,30,3,9942
63000,random,merge_hybrid,30,4,9718
63000,random,merge_hybrid,50,0,9770
63000,random,merge_hybrid,50,1,9784
63000,random,merge_hybrid,50,2,9719
63000,random,merge_hybrid,50,3,9780
63000,random,merge_hybrid,50,4,9769
63000,reversed,merge_std,0,0,6832
63000,reversed,merge_std,0,1,6150
63000,reversed,merge_std,0,2,6977
63000,reversed,merge_std,0,3,6611
63000,reversed,merge_std,0,4,7104
63000,reversed,merge_hybrid,5,0,5315
63000,reversed,merge_hybrid,5,1,5237
63000,reversed,merge_hybrid,5,2,5490
63000,reversed,merge_hybrid,5,3,5256
63000,reversed,merge_hybrid,5,4,5370
63000,reversed,merge_hybrid,10,0,5075
63000,reversed,merge_hybrid,10,1,4909
63000,reversed,merge_hybrid,10,2,4927
63000,reversed,merge_hybrid,10,3,5098
63000,reversed,merge_hybrid,10,4,4908
63000,reversed,merge_hybrid,15,0,4817
63000,reversed,merge_hybrid,15,1,4843
63000,reversed,merge_hybrid,15,2,4784
63000,reversed,merge_hybrid,15,3,4796
63000,reversed,merge_hybrid,15,4,4786
63000,reversed,merge_hybrid,20,0,4811
63000,reversed,merge_hybrid,20,1,4791
63000,reversed,merge_hybrid,20,2,4884
63000,reversed,merge_hybrid,20,3,4938
63000,reversed,merge_hybrid,20,4,4793
63000,reversed,merge_hybrid,30,0,4978
63000,reversed,merge_hybrid,30,1,5205
63000,reversed,merge_hybrid,30,2,4998
63000,reversed,merge_hybrid,30,3,5069
63000,reversed,merge_hybrid,30,4,5365
63000,reversed,merge_hybrid,50,0,5687
63000,reversed,merge_hybrid,50,1,5627
63000,reversed,merge_hybrid,50,2,5732
63000,reversed,merge_hybrid,50,3,5661
63000,reversed,merge_hybrid,50,4,5682
63000,nearly_sorted,merge_std,0,0,6588
63000,nearly_sorted,merge_std,0,1,6727
63000,nearly_sorted,merge_std,0,2,6507
63000,nearly_sorted,merge_std,0,3,6722
63000,nearly_sorted,merge_std,0,4,6356
63000,nearly_sorted,merge_hybrid,5,0,5490
63000,nearly_sorted,merge_hybrid,5,1,5549
63000,nearly_sorted,merge_hybrid,5,2,5573
63000,nearly_sorted,merge_hybrid,5,3,5511
63000,nearly_sorted,merge_hybrid,5,4,5558
63000,nearly_sorted,merge_hybrid,10,0,5220
63000,nearly_sorted,merge_hybrid,10,1,5267
63000,nearly_sorted,merge_hybrid,10,2,5225
63000,nearly_sorted,merge_hybrid,10,3,6264
63000,nearly_sorted,merge_hybrid,10,4,5145
63000,nearly_sorted,merge_hybrid,15,0,4873
63000,nearly_sorted,merge_hybrid,15,1,4955
63000,nearly_sorted,merge_hybrid,15,2,4943
63000,nearly_sorted,merge_hybrid,15,3,4946
63000,nearly_sorted,merge_hybrid,15,4,5626
63000,nearly_sorted,merge_hybrid,20,0,4794
63000,nearly_sorted,merge_hybrid,20,1,4907
63000,nearly_sorted,merge_hybrid,20,2,4845
63000,nearly_sorted,merge_hybrid,20,3,4755
63000,nearly_sorted,merge_hybrid,20,4,4732
63000,nearly_sorted,merge_hybrid,30,0,4603
63000,nearly_sorted,merge_hybrid,30,1,4676
63000,nearly_sorted,merge_hybrid,30,2,4647
63000,nearly_sorted,merge_hybrid,30,3,4652
63000,nearly_sorted,merge_hybrid,30,4,4752
63000,nearly_sorted,merge_hybrid,50,0,4364
63000,nearly_sorted,merge_hybrid,50,1,4342
63000,nearly_sorted,merge_hybrid,50,2,4571
63000,nearly_sorted,merge_hybrid,50,3,4519
63000,nearly_sorted,merge_hybrid,50,4,4389
63100,random,merge_std,0,0,12530
63100,random,merge_std,0,1,11761
63100,random,merge_std,0,2,11281
63100,random,merge_std,0,3,11759
63100,random,merge_std,0,4,11785
63100,random,merge_hybrid,5,0,10549
63100,random,merge_hybrid,5,1,10425
63100,random,merge_hybrid,5,2,10430
63100,random,merge_hybrid,5,3,10889
63100,random,merge_hybrid,5,4,10996
63100,random,merge_hybrid,10,0,10706
63100,random,merge_hybrid,10,1,10107
63100,random,merge_hybrid,10,2,10139
63100,random,merge_hybrid,10,3,10282
63100,random,merge_hybrid,10,4,10192
63100,random,merge_hybrid,15,0,9893
63100,random,merge_hybrid,15,1,10081
63100,random,merge_hybrid,15,2,9844
63100,random,merge_hybrid,15,3,10862
63100,random,merge_hybrid,15,4,10767
63100,random,merge_hybrid,20,0,9755
63100,random,merge_hybrid,20,1,10292
63100,random,merge_hybrid,20,2,9904
63100,random,merge_hybrid,20,3,9855
63100,random,merge_hybrid,20,4,9740
63100,random,merge_hybrid,30,0,9810
63100,random,merge_hybrid,30,1,9769
63100,random,merge_hybrid,30,2,9780
63100,random,merge_hybrid,30,3,9700
63100,random,merge_hybrid,30,4,9707
63100,random,merge_hybrid,50,0,11117
63100,random,merge_hybrid,50,1,9727
63100,random,merge_hybrid,50,2,9807
63100,random,merge_hybrid,50,3,9710
63100,random,merge_hybrid,50,4,10434
63100,reversed,merge_std,0,0,6594
63100,reversed,merge_std,0,1,6104
63100,reversed,merge_std,0,2,6173
63100,reversed,merge_std,0,3,6401
63100,reversed,merge_std,0,4,6056
63100,reversed,merge_hybrid,5,0,5355
63100,reversed,merge_hybrid,5,1,5266
63100,reversed,merge_hybrid,5,2,5180
63100,reversed,merge_hybrid,5,3,5249
63100,reversed,merge_hybrid,5,4,5159
63100,reversed,merge_hybrid,10,0,4857
63100,reversed,merge_hybrid,10,1,5140
63100,reversed,merge_hybrid,10,2,4889
63100,reversed,merge_hybrid,10,3,5947
63100,reversed,merge_hybrid,10,4,4715
63100,reversed,merge_hybrid,15,0,4830
63100,reversed,merge_hybrid,15,1,4852
63100,reversed,merge_hybrid,15,2,4874
63100,reversed,merge_hybrid,15,3,5046
63100,reversed,merge_hybrid,15,4,5060
63100,reversed,merge_hybrid,20,0,5028
63100,reversed,merge_hybrid,20,1,5686
63100,reversed,merge_hybrid,20,2,4898
63100,reversed,merge_hybrid,20,3,4888
63100,reversed,merge_hybrid,20,4,4866
63100,reversed,merge_hybrid,30,0,5029
63100,reversed,merge_hybrid,30,1,4965
63100,reversed,merge_hybrid,30,2,5387
63100,reversed,merge_hybrid,30,3,4848
63100,reversed,merge_hybrid,30,4,4955
63100,reversed,merge_hybrid,50,0,5742
63100,reversed,merge_hybrid,50,1,5700
